,station_id,name,lat,lon,address,nearby_distance,capacity,_ride_code_support,is_charging_station,rent_key,rent_phone,rent_transit_card,rent_credit_card
280,7335,Bay St / Bloor St W (West Side),43.669244,-79.3894,1188 Bay St,1000.0,19,True,False,True,True,True,True
281,7336,Queen St E / Alton Av,43.663912,-79.327987,Queen St E / Alton Av,1000.0,19,True,False,True,True,True,True
282,7337,Gerrard Square Mall (1010 Gerrard St E),43.668553,-79.338673,Gerrard Square Mall (1010 Gerrard St E),1000.0,19,True,False,True,True,True,True
283,7338,Logan Ave / Bain Ave,43.6720273,-79.3470557,Logan Ave / Bain Ave,1000.0,11,True,False,True,True,True,True
284,7339,Carlaw Ave / Strathcona Ave,43.6753188,-79.3462789,Carlaw Ave / Strathcona Ave,1000.0,15,True,False,True,True,True,True
285,7340,Blake St / Boultbee Ave,43.672453,-79.338259,Blake St / Boultbee Ave,1000.0,15,True,False,True,True,True,True
286,7341,Eastern Ave / Winnifred Ave,43.6592088,-79.3348396,Eastern Ave / Winnifred Ave,1000.0,14,True,False,True,True,True,True
287,7342,Morse St / Eastern Ave,43.657991,-79.340075,Morse St / Eastern Ave,1000.0,11,True,False,True,True,True,True
288,7343,Alton Ave / Dundas St E (Greenwood Park),43.66745,-79.329408,Alton Ave / Dundas St E (Greenwood Park),1000.0,22,True,False,True,True,True,True
289,7344,Cherry Beach,43.637764,-79.345359,Cherry Beach,1000.0,49,True,False,True,True,True,True
290,7345,Cherry Beach Sports Field (55 Unwin Ave),43.6408346,-79.3429074,Cherry Beach Sports Field (55 Unwin Ave),1000.0,15,True,False,True,True,True,True
291,7346,Logan Av / Gerrard St E,43.6672144,-79.3452697,Logan Av / Gerrard St E,1000.0,15,True,False,True,True,True,True
292,7347,Regal Rd / Dufferin St,43.673939,-79.441159,Regal Rd / Dufferin St,1000.0,15,True,False,True,True,True,True
293,7348,Pape Ave / Gamble Ave,43.690237,-79.350119,Pape Ave / Gamble Ave,1000.0,19,True,False,True,True,True,True
294,7349,Gamble Ave / Broadview Ave,43.689211,-79.35438,Gamble Ave / Broadview Ave,1000.0,23,True,False,True,True,True,True
295,7350,Broadview Ave / Westwood Ave,43.6848652,-79.356602,Broadview Ave/ Westwood Ave,1000.0,23,True,False,True,True,True,True
296,7351,Pretoria Ave / Broadview Ave,43.6783213,-79.35822,Pretoria Av / Broadview Av,1000.0,19,True,False,True,True,True,True
297,7352,Cosburn Ave / Donlands Ave,43.690537,-79.341307,Cosburn Ave / Donlands Ave,1000.0,19,True,False,True,True,True,True
298,7353,Fulton Ave / Pape Ave,43.68395,-79.347046,Fulton Ave / Pape Ave,1000.0,19,True,False,True,True,True,True
299,7354,Tommy Thompson Park (Leslie Street Spit),43.65222662225532,-79.32295440954084,Tommy Thompson Park (Leslie Street Spit),16093.4,31,True,False,True,True,True,True
300,7355,Beltline Trail / Chaplin Cres.,43.704461,-79.423122,Beltline Trail / Chaplin Cres.,1000.0,15,True,False,True,True,True,True
301,7356,King St E / Berkeley St,43.651885,-79.3649,King St E / Ontario St.,1000.0,17,True,False,True,True,True,True
302,7357,Lake Shore Blvd E / Leslie St,43.659195,-79.329196,Lake Shore Blvd E / Leslie St,1000.0,19,True,False,True,True,True,True
303,7359,Rosedale Park (20 Scholfield Ave),43.682645,-79.377557,Rosedale Park (20 Schofield Ave),1000.0,23,True,False,True,True,True,True
304,7360,Concord Ave / Dewson St,43.656945,-79.424911,Concord Av / Dewson St,1000.0,17,True,False,True,True,True,True
305,7361,Hocken Ave / Vaughan Rd,43.6817346,-79.4184725,Hocken Ave./Vaughan Rd.,1000.0,19,True,False,True,True,True,True
306,7362,St Clair Ave W / Bathurst St.,43.683296,-79.418734,St Clair Ave W / Bathurst St.,1000.0,19,True,False,True,True,True,True
307,7363,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,Wells Hill Ave / St Clair Ave W,1000.0,15,True,False,True,True,True,True
308,7364,Queen St E / Nursewood Rd,43.673831,-79.281455,Queen St E / Nursewood Rd (Neville Park Loop),1000.0,18,True,False,True,True,True,True
309,7365,Kew Beach Ave / Kenilworth Ave,43.666325,-79.3014,Kew Beach Ave / Kenilworth Ave,1000.0,23,True,False,True,True,True,True
310,7366,Fort York Blvd / Bathurst St SMART,43.639052,-79.399792,Fort York Blvd / Bathurst St SMART,1000.0,20,True,False,True,True,False,True
311,7367,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,Alma Ave / Gladstone Ave SMART,1000.0,16,True,False,True,True,False,True
312,7368,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,Lisgar St / Dundas St SMART,1000.0,8,True,False,True,True,False,True
313,7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,Eglinton Ave W / Henning Ave SMART,1000.0,20,True,False,True,True,False,True
314,7373,George St / King St E,43.6509552,-79.3707,George St / King St E,1000.0,15,True,False,True,True,True,True
315,7374,Frederick St / The Esplanade,43.6487245,-79.36839,Frederick St / The Esplanade,1000.0,19,True,False,True,True,True,True
316,7375,Front St E / Scott St,43.6476616,-79.37549,Front St E / Scott St,1000.0,10,True,False,True,True,True,True
317,7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,Frobisher Ave / Lascelles Blvd,1000.0,19,True,False,True,True,True,True
318,7377,Balliol St / Yonge St  SMART,43.6978701,-79.39419,Balliol St / Yonge St SMART,1000.0,20,True,False,True,True,False,True
319,7378,Yonge St / Davisville Ave,43.6975969,-79.39654,Yonge St / Davisville Ave,1000.0,15,True,False,True,True,True,True
320,7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,Lawton Blvd / Yonge St,1000.0,15,True,False,True,True,True,True
321,7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,Erskine Ave / Yonge St SMART,1000.0,16,True,False,True,True,False,True
322,7381,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,Roehampton Ave / Yonge St,1000.0,35,True,False,True,True,True,True
323,7383,12 Harbour St,43.6425636,-79.3762,12 Harbour St,1000.0,13,True,False,True,True,True,True
324,7384,Cumberland Ave / Bay St SMART,43.6704537,-79.39014,Cumberland Ave / Bay St SMART,1000.0,9,True,False,True,True,False,True
325,7385,20 Charles St E,43.6691099,-79.38551,20 Charles St E,1000.0,22,True,True,True,True,True,True
326,7386,D'Arcy St / McCaul St - SMART,43.655227,-79.39201,"D'Arcy St, /McCaul St. SMART",1000.0,15,True,False,True,True,False,True
327,7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,Mortimer Ave / Carlaw Ave SMART,1000.0,12,True,False,True,True,False,True
328,7388,Broadview Subway Station,43.6772,-79.35858,Broadview Ave / Danforth Ave,1000.0,15,True,False,True,True,True,True
329,7389,College Park - Gerrard Entrance,43.658938,-79.383518,College Park- Gerrard Entrance,1000.0,25,True,False,True,True,True,True
330,7391,Yonge St / Dundas Sq,43.655766,-79.3802,Yonge St / Dundas Sq,1000.0,27,True,False,True,True,True,True
331,7395,Dentonia Park,43.694341,-79.291416,Dentonia Park Station,1609.34,23,True,False,True,True,True,True
332,7398,York St / Lake Shore Blvd W,43.641952,-79.380723,York St / Lakeshore St W - South,1609.34,19,True,False,True,True,True,True
333,7399,Lower Jarvis / Queens Quay E,43.64422,-79.36927,Lower Jarvis / Queens Quay E,1609.34,19,True,False,True,True,True,True
334,7400,Polson Pier,43.641675,-79.354006,Polson Pier,1609.34,23,True,False,True,True,True,True
335,7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,Lascelles Blvd / Eglinton Ave W - SMART,1609.34,19,True,False,True,True,True,True
336,7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,Roehampton Ave / Mount Pleasant Rd - SMART,1609.34,19,True,False,True,True,True,True
337,7406,Victoria St / Queen St E,43.652822,-79.378208,Victoria St / Queen St E,1609.34,23,True,False,True,True,True,True
338,7408,University Ave / Armoury St,43.65263,-79.38766,University Ave / Armoury St - SMART,1609.34,23,True,False,True,True,True,True
339,7409,Isabella St / Church St,43.66834,-79.38235,Isabella St / Church St - SMART,1609.34,19,True,False,True,True,True,True
340,7410,Howard St / Rose Ave,43.671278,-79.372127,Howard St / Ontario St,1609.34,19,True,False,True,True,True,True
341,7411,Little Norway Park,43.635023,-79.399505,Little Norway Park,1609.34,22,True,False,True,True,True,True
342,7412,King St W / Crawford St,43.6417852,-79.4131148,King St W / Crawford St - SMART,1609.34,23,True,False,True,True,True,True
343,7414,Keele St / Annette St,43.66402,-79.46418,Keele St / Annette St - SMART,1609.34,15,True,False,True,True,True,True
344,7415,Keele St / Vine Ave,43.66686,-79.46526,Keele St / Vine Ave - SMART,1609.34,23,True,False,True,True,True,True
345,7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,Spadina Ave / Blue Jays Way,1609.34,30,True,False,True,True,True,True
346,7417,King St W / Jordan St,43.648928,-79.378623,King St / Jordan St - SMART,1609.34,11,True,False,True,True,True,True
347,7418,College Park - Yonge St Entrance,43.65988,-79.38279,College Park - Yonge Entrance,1609.34,25,True,False,True,True,True,True
348,7419,Bloor St W / Huron St,43.667023,-79.401805,Bloor St W / Huron St,1609.34,27,True,False,True,True,True,True
349,7420,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,Barton St / Howland St - SMART,1609.34,19,True,False,True,True,False,True
350,7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,Tyndall Ave / King St W - SMART,1609.34,16,True,False,True,True,False,True
351,7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,Merton St / Mount Pleasant Rd - SMART,1609.34,23,True,False,True,True,True,True
352,7425,The Queensway at South Kingsway,43.63632,-79.47307,The Queensway at South Kingsway - SMART,1609.34,23,True,False,True,True,True,True
353,7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,Northern Dancer Blvd / Lake Shore Blvd E,1609.34,27,True,False,True,True,True,True
354,7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,Woodbine Ave / Lake Shore Blvd E,1609.34,27,True,False,True,True,True,True
355,7429,Woodbine Subway Station,43.686442,-79.313404,Woodbine Subway Station - SMART,1609.34,15,True,False,True,True,False,True
356,7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,Marilyn Bell Park Tennis Court,1609.34,27,True,False,True,True,True,True
357,7431,Gerrard St E / Leslie St,43.669813,-79.3335,Gerrard St E / Leslie St,1609.34,22,True,False,True,True,True,True
358,7432,Frederick St / King St E,43.651118,-79.369411,Frederick St / King St E,1609.34,23,True,False,True,True,True,True
359,7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,Dundas St E / Boulton Ave - SMART,1609.34,16,True,False,True,True,False,True
360,7434,Via Italia / Mackay Ave,43.676697,-79.445029,Via Italia / Mackay Ave - SMART,1609.34,16,True,False,True,True,True,True
361,7435,Rushton Rd / St Clair Ave W,43.68114,-79.4277,Rushton Rd / St Clair Ave W - SMART,1609.34,10,True,False,True,True,True,True
362,7437,Concord Ave / Bloor St W,43.66189,-79.42679,Concord Ave / Bloor St W - SMART,1609.34,15,True,False,True,True,True,True
363,7438,Gothic Ave / Quebec Ave,43.65389,-79.4675,High Park Subway - SMART,1609.34,19,True,False,True,True,True,True
364,7440,Martin Goodman Trail / Remembrance Dr,43.63121,-79.41414,Martin Goodman Trail / Remembrance Dr,1609.34,26,True,False,True,True,True,True
365,7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,Pacific Ave / Glenlake Ave - SMART,1609.34,23,True,False,True,True,True,True
366,7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,Lonsdale Rd / Spadina Rd,1609.34,15,True,False,True,True,True,True
367,7443,Dundas St E / George St,43.6574766,-79.373446,Dundas St E / George St - SMART,1609.34,25,True,False,True,True,True,True
368,7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,Clendenan Ave / Rowland St - SMART,1609.34,19,True,False,True,True,False,True
369,7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,Eastwood Rd / Coxwell Ave,1609.34,19,True,False,True,True,True,True
370,7446,Orchard Park,43.66908,-79.3149,Orchard Park,1609.34,19,True,False,True,True,True,True
371,7447,Trent Ave / Danforth Ave,43.689293,-79.295895,Trent Ave / Danforth Ave - SMART,1609.34,23,True,False,True,True,True,True
372,7448,Goodwood Park Ct / Dentonia Park,43.694826,-79.295208,Goodwood Park Ct / Dentonia Park,1609.34,19,True,False,True,True,True,True
373,7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,Cosburn Ave / Cedarvale Ave,1609.34,15,True,False,True,True,True,True
374,7450,Carlaw Ave / Danforth Ave,43.678285,-79.347346,Carlaw Ave / Danforth Ave - SMART,1609.34,15,True,False,True,True,True,True
375,7451,Western Battery Rd / Pirandello St,43.640075,-79.414156,Western Battery Rd / Pirandello St,1609.34,31,True,False,True,True,True,True
376,7452,Bleecker St / St James Ave,43.669232,-79.374495,Bleecker St / St James Ave,1609.34,23,True,False,True,True,True,True
377,7453,Jarvis St / Maitland Pl,43.6647688,-79.3772602,Jarvis St / Maitland Pl,1609.34,17,True,False,True,True,True,True
378,7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,Pottery Rd / Lower Don River Trail - SMART,1609.34,15,True,False,True,True,True,True
379,7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,E.T. Seton Park (Eglinton Ave E / Leslie St),1609.34,27,True,False,True,True,True,True
380,7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,Queen's Park Cres W / Hoskin Ave,1609.34,23,True,False,True,True,True,True
381,7458,Church St / Lombard St,43.651678,-79.375233,Church St / Lombard St,1609.34,17,True,False,True,True,True,True
382,7459,St Clair Ave W / Winona Ave,43.680466,-79.432522,St Clair Ave W / Winona Ave - SMART,1609.34,11,True,False,True,True,True,True
383,7460,High Park Outdoor Pool,43.649217,-79.465319,High Park Outdoor Pool,1609.34,26,True,False,True,True,True,True
384,7461,High Park Amphitheatre,43.645653,-79.464366,High Park Amphitheatre,17702.739999999998,23,True,False,True,True,True,True
385,7462,Richmond St E / Yonge St,43.651838,-79.378743,Richmond St E / Yonge St,1609.34,17,True,False,True,True,True,True
386,7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,Russell Hill Rd / St Clair Ave W - SMART,1609.34,19,True,False,True,True,True,True
387,7466,Glendonwynne Ave / Bloor St W,43.65182,-79.47421,Glendonwynne Ave / Bloor St W - SMART,1609.34,19,True,False,True,True,True,True
388,7467,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409,Lower Simcoe St / Bremner Blvd,1609.34,15,True,False,True,True,True,True
389,7468,Front St W / Simcoe St,43.6442,-79.38702,Front St / Simcoe St,1609.34,19,True,False,True,True,True,True
390,7469,Wellington St W / York St,43.646734,-79.38301,Wellington St W / York St,1609.34,23,True,False,True,True,True,True
391,7471,Lake Shore Blvd W / Louisa St,43.61868,-79.48674,Lake Shore Blvd W / Louisa St,1609.34,15,True,False,True,True,True,True
392,7473,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,Adelaide St W / Strachan Ave,1609.34,15,True,False,True,True,True,True
393,7474,Clarence Square,43.64407,-79.3929,Clarence Square,1609.34,23,True,False,True,True,True,True
394,7475,Jarvis St / Richmond St E,43.652777,-79.372637,Jarvis St / Richmond St E,1609.34,19,True,False,True,True,True,True
395,7476,Symington Ave / Dupont St,43.665538,-79.451263,Symington Ave / Dupont St - SMART,1609.34,15,True,False,True,True,True,True
396,7477,Antler St / Campbell Ave - SMART,43.664182,-79.449066,Antler St / Campbell Ave - SMART,1609.34,20,True,False,True,True,False,True
397,7478,Ellis Ave / The Queensway,43.63855,-79.46693,Ellis Ave / The Queensway,1609.34,19,True,False,True,True,True,True
398,7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,Jane St / Bloor St W (Jane Subway Station),1609.34,15,True,False,True,True,True,True
399,7480,Neil McLellan Park,43.65143,-79.47779,Neil McLellan Park - SMART,1609.34,15,True,False,True,True,True,True
400,7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,Southwood Dr / Kingston Rd - SMART,1609.34,12,True,False,True,True,False,True
401,7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,Briar Hill Ave / Yonge St - SMART,1609.34,16,True,False,True,True,False,True
402,7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,Blythwood Rd / Yonge St - SMART,1609.34,14,True,False,True,True,False,True
403,7486,Gerrard St E / Main St,43.684261,-79.299332,Gerrard St E / Main St,1609.34,22,True,False,True,True,True,True
404,7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,Eastwood Rd / Woodbine Ave,1609.34,14,True,False,True,True,False,True
405,7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,Summerhill Ave / Maclennan Ave,1609.34,11,True,False,True,True,True,True
406,7489,Sumach St  / Queen St E,43.656638,-79.358749,Sumach St  / Queen St E,1609.34,19,True,False,True,True,True,True
407,7492,324 Cherry St,43.6482995,-79.3552533,324 Cherry St,1609.34,19,True,False,True,True,True,True
408,7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,Sackville St / Eastern Ave - SMART,1609.34,12,True,False,True,True,False,True
409,7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,Davenport Rd / McAlpine St - SMART,1609.34,12,True,False,True,True,False,True
410,7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,Sunnyside Ave / The Queensway - SMART,1609.34,19,True,False,True,True,False,True
411,7497,128 Sterling Rd - SMART,43.654004,-79.444792,128 Sterling Ave - SMART,1609.34,20,True,False,True,True,False,True
412,7501,Humberside Grounds - SMART,43.65917,-79.46997,Humberside Grounds - SMART,1609.34,20,True,False,True,True,False,True
413,7502,University Ave / College St (East),43.65995,-79.38964,University Ave / College St (East),1609.34,14,True,False,True,True,True,True
414,7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,Gerrard St E / Malvern Ave - SMART,1609.34,19,True,False,True,True,False,True
415,7504,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,Gerrard St E / Victoria Park Ave,1609.34,16,True,False,True,True,False,True
416,7505,Ontario St / Adelaide St E -SMART,43.6535052,-79.3667689,Ontario St / Adelaide St E -SMART,1609.34,18,True,False,True,True,False,True
417,7506,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,Berkeley St / Adelaide St E - SMART,1609.34,12,True,False,True,True,False,True
418,7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,Berkeley St / Dundas St E - SMART,1609.34,19,True,False,True,True,False,True
419,7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,1609.34,31,True,False,True,True,True,True
420,7515,Amos Waites Park,43.613606,-79.4883535,Amos Waites Park,1609.34,27,True,False,True,True,True,True
421,7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,1609.34,17,True,False,True,True,True,True
422,7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,Ripley Ave / Ormskirk Ave,1609.34,22,True,False,True,True,True,True
423,7518,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,Lake Shore Blvd W / Colborne Lodge Dr,1609.34,27,True,False,True,True,True,True
424,7519,406 Oakwood Ave,43.68827060022711,-79.43937767081853,"406 Oakwood Ave, York, ON M6E 2W3",1609.34,19,True,False,True,True,True,True
425,7520,St Clarens Ave / Shirley St,43.6486599,-79.4376413,St Clarens Ave / Shirley Ave,1609.34,15,True,False,True,True,True,True
426,7521,Emerson Ave / Bloor St W,43.659055,-79.440764,Emerson Ave / Bloor St W,1609.34,23,True,False,True,True,True,True
427,7522,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,Wallace Ave / Pauline Ave,1609.34,17,True,False,True,True,True,True
428,7523,Lynn Williams St / East Liberty St - SMART,43.638925,-79.4168659,Lynn Williams St / East Liberty St,1609.34,15,True,False,True,True,True,True
