station_id,name,lat,lon,address,capacity,ward_id,first_use
7357,Lake Shore Blvd E / Leslie St,43.659195,-79.329196,Lake Shore Blvd E / Leslie St,19,14,2018-07-19
7359,Rosedale Park (20 Scholfield Ave),43.682645,-79.377557,Rosedale Park (20 Schofield Ave),23,11,2018-07-28
7360,Concord Ave / Dewson St,43.656945,-79.424911,Concord Av / Dewson St,17,9,2018-07-25
7361,Hocken Ave / Vaughan Rd,43.6817346,-79.4184725,Hocken Ave./Vaughan Rd.,19,12,2018-07-27
7362,St Clair Ave W / Bathurst St.,43.683296,-79.418734,St Clair Ave W / Bathurst St.,19,12,2018-07-26
7363,Wells Hill Ave / St Clair Ave W,43.683351,-79.41562,Wells Hill Ave / St Clair Ave W,15,12,2018-07-27
7364,Queen St E / Nursewood Rd,43.673831,-79.281455,Queen St E / Nursewood Rd (Neville Park Loop),18,19,2018-08-01
7365,Kew Beach Ave / Kenilworth Ave,43.666325,-79.3014,Kew Beach Ave / Kenilworth Ave,23,19,2018-08-01
7366,Fort York Blvd / Bathurst St SMART,43.639052,-79.399792,Fort York Blvd / Bathurst St SMART,20,10,2018-08-01
7367,Alma Ave / Gladstone Ave SMART,43.6448617,-79.42822,Alma Ave / Gladstone Ave SMART,16,9,2018-08-02
7368,Lisgar St / Dundas St W - SMART,43.6493472,-79.42668,Lisgar St / Dundas St SMART,8,9,2018-08-02
7371,Eglinton Ave W / Henning Ave SMART,43.7063473,-79.40161,Eglinton Ave W / Henning Ave SMART,20,8,2018-08-09
7373,George St / King St E,43.6509552,-79.3707,George St / King St E,15,13,2018-08-22
7374,Frederick St / The Esplanade,43.6487245,-79.36839,Frederick St / The Esplanade,19,10,2018-08-22
7375,Front St E / Scott St,43.6476616,-79.37549,Front St E / Scott St,10,13,2018-08-22
7376,Frobisher Ave / Lascelles Blvd,43.696708,-79.40045,Frobisher Ave / Lascelles Blvd,19,12,2018-08-23
7377,Balliol St / Yonge St  SMART,43.6978701,-79.39419,Balliol St / Yonge St SMART,20,12,2018-08-24
7378,Yonge St / Davisville Ave,43.6975969,-79.39654,Yonge St / Davisville Ave,15,12,2018-08-24
7379,Lawton Blvd / Yonge St,43.6910667,-79.39535,Lawton Blvd / Yonge St,15,12,2018-08-24
7380,Erskine Ave / Yonge St SMART,43.7112153,-79.39894,Erskine Ave / Yonge St SMART,16,15,2018-08-29
7381,Yonge St / Orchard View Blvd,43.7083577,-79.39886200000001,Roehampton Ave / Yonge St,35,8,2018-08-29
7383,12 Harbour St,43.6425636,-79.3762,12 Harbour St,13,10,2018-08-30
7384,Cumberland Ave / Bay St SMART,43.6704537,-79.39014,Cumberland Ave / Bay St SMART,9,11,2018-09-04
7385,20 Charles St E,43.6691099,-79.38551,20 Charles St E,22,11,2018-09-12
7386,D'Arcy St / McCaul St - SMART,43.655227,-79.39201,"D'Arcy St, /McCaul St. SMART",15,11,2018-09-26
7387,Mortimer Ave / Carlaw Ave SMART,43.685167,-79.34962,Mortimer Ave / Carlaw Ave SMART,12,14,2018-09-27
7388,Broadview Subway Station,43.6772,-79.35858,Broadview Ave / Danforth Ave,15,14,2018-09-28
7389,College Park - Gerrard Entrance,43.658938,-79.383518,College Park- Gerrard Entrance,25,11,2018-10-03
7391,Yonge St / Dundas Sq,43.655766,-79.3802,Yonge St / Dundas Sq,27,13,2018-10-24
7395,Dentonia Park,43.694341,-79.291416,Dentonia Park Station,23,19,2019-06-14
7398,York St / Lake Shore Blvd W,43.641952,-79.380723,York St / Lakeshore St W - South,19,10,2019-06-29
7399,Lower Jarvis / Queens Quay E,43.64422,-79.36927,Lower Jarvis / Queens Quay E,19,10,2019-07-07
7400,Polson Pier,43.641675,-79.354006,Polson Pier,23,14,2019-07-02
7403,Lascelles Blvd / Eglinton Ave W,43.70547,-79.40355,Lascelles Blvd / Eglinton Ave W - SMART,19,12,2019-06-30
7404,Roehampton Ave / Mount Pleasant Rd,43.70942,-79.39139,Roehampton Ave / Mount Pleasant Rd - SMART,19,12,2019-07-05
7406,Victoria St / Queen St E,43.652822,-79.378208,Victoria St / Queen St E,23,13,2019-06-30
7408,University Ave / Armoury St,43.65263,-79.38766,University Ave / Armoury St - SMART,23,10,2019-07-05
7409,Isabella St / Church St,43.66834,-79.38235,Isabella St / Church St - SMART,19,13,2019-07-01
7410,Howard St / Rose Ave,43.671278,-79.372127,Howard St / Ontario St,19,13,2019-07-09
7411,Little Norway Park,43.635023,-79.399505,Little Norway Park,22,10,2019-07-05
7412,King St W / Crawford St,43.6417852,-79.4131148,King St W / Crawford St - SMART,23,10,2019-07-07
7414,Keele St / Annette St,43.66402,-79.46418,Keele St / Annette St - SMART,15,4,2019-07-06
7415,Keele St / Vine Ave,43.66686,-79.46526,Keele St / Vine Ave - SMART,23,4,2019-07-05
7416,Spadina Ave / Blue Jays Way,43.641705,-79.393295,Spadina Ave / Blue Jays Way,30,10,2019-07-04
7417,King St W / Jordan St,43.648928,-79.378623,King St / Jordan St - SMART,11,13,2019-06-30
7418,College Park - Yonge St Entrance,43.65988,-79.38279,College Park - Yonge Entrance,25,11,2019-07-04
7419,Bloor St W / Huron St,43.667023,-79.401805,Bloor St W / Huron St,27,11,2019-07-01
7420,Barton Ave / Howland Ave - SMART,43.66842,-79.410585,Barton St / Howland St - SMART,19,11,2019-07-13
7422,Tyndall Ave / King St W - SMART,43.638426,-79.429142,Tyndall Ave / King St W - SMART,16,4,2019-07-04
7424,Merton St / Mount Pleasant Rd,43.697819,-79.38786,Merton St / Mount Pleasant Rd - SMART,23,12,2019-07-09
7425,The Queensway at South Kingsway,43.63632,-79.47307,The Queensway at South Kingsway - SMART,23,4,2019-07-09
7427,Northern Dancer Blvd / Lake Shore Blvd E,43.663162,-79.309765,Northern Dancer Blvd / Lake Shore Blvd E,27,19,2019-07-04
7428,Woodbine Ave / Lake Shore Blvd E,43.665645,-79.304711,Woodbine Ave / Lake Shore Blvd E,27,19,2019-07-04
7429,Woodbine Subway Station,43.686442,-79.313404,Woodbine Subway Station - SMART,15,19,2019-07-09
7430,Marilyn Bell Park Tennis Court,43.633537,-79.437461,Marilyn Bell Park Tennis Court,27,4,2019-07-07
7431,Gerrard St E / Leslie St,43.669813,-79.3335,Gerrard St E / Leslie St,22,14,2019-07-09
7432,Frederick St / King St E,43.651118,-79.369411,Frederick St / King St E,23,13,2019-07-01
7433,Dundas St E / Boulton Ave - SMART,43.663148,-79.347938,Dundas St E / Boulton Ave - SMART,16,14,2019-07-10
7434,Via Italia / Mackay Ave,43.676697,-79.445029,Via Italia / Mackay Ave - SMART,16,9,2019-07-08
7435,Rushton Rd / St Clair Ave W,43.68114,-79.4277,Rushton Rd / St Clair Ave W - SMART,10,12,2019-07-09
7437,Concord Ave / Bloor St W,43.66189,-79.42679,Concord Ave / Bloor St W - SMART,15,9,2019-07-09
7438,Gothic Ave / Quebec Ave,43.65389,-79.4675,High Park Subway - SMART,19,4,2019-07-06
7440,Martin Goodman Trail / Remembrance Dr,43.63121,-79.41414,Martin Goodman Trail / Remembrance Dr,26,10,2019-06-29
7441,Pacific Ave / Glenlake Ave,43.65716,-79.46478,Pacific Ave / Glenlake Ave - SMART,23,4,2019-07-05
7442,Lonsdale Rd / Spadina Rd,43.688526,-79.412903,Lonsdale Rd / Spadina Rd,15,12,2019-07-10
7443,Dundas St E / George St,43.6574766,-79.373446,Dundas St E / George St - SMART,25,13,2019-07-04
7444,Clendenan Ave / Rowland St - SMART,43.66073,-79.47149,Clendenan Ave / Rowland St - SMART,19,4,2019-07-06
7445,Eastwood Rd / Coxwell Ave,43.673118,-79.318651,Eastwood Rd / Coxwell Ave,19,19,2019-07-04
7446,Orchard Park,43.66908,-79.3149,Orchard Park,19,19,2019-07-07
7447,Trent Ave / Danforth Ave,43.689293,-79.295895,Trent Ave / Danforth Ave - SMART,23,19,2019-07-05
7448,Goodwood Park Ct / Dentonia Park,43.694826,-79.295208,Goodwood Park Ct / Dentonia Park,19,19,2019-07-09
7449,Cosburn Ave / Cedarvale Ave,43.697139,-79.31469,Cosburn Ave / Cedarvale Ave,15,19,2019-07-04
7450,Carlaw Ave / Danforth Ave,43.678285,-79.347346,Carlaw Ave / Danforth Ave - SMART,15,14,2019-07-04
7451,Western Battery Rd / Pirandello St,43.640075,-79.414156,Western Battery Rd / Pirandello St,31,10,2019-07-07
7452,Bleecker St / St James Ave,43.669232,-79.374495,Bleecker St / St James Ave,23,13,2019-07-05
7453,Jarvis St / Maitland Pl,43.6647688,-79.3772602,Jarvis St / Maitland Pl,17,13,2019-07-09
7454,Pottery Rd / Lower Don River Trail,43.688148,-79.362101,Pottery Rd / Lower Don River Trail - SMART,15,14,2019-07-05
7455,E.T. Seton Park (Eglinton Ave E / Leslie St),43.715951,-79.351246,E.T. Seton Park (Eglinton Ave E / Leslie St),27,16,2019-07-10
7457,Queen's Park Cres W / Hoskin Ave,43.665221,-79.394009,Queen's Park Cres W / Hoskin Ave,23,11,2019-07-05
7458,Church St / Lombard St,43.651678,-79.375233,Church St / Lombard St,17,13,2019-07-06
7459,St Clair Ave W / Winona Ave,43.680466,-79.432522,St Clair Ave W / Winona Ave - SMART,11,12,2019-07-06
7460,High Park Outdoor Pool,43.649217,-79.465319,High Park Outdoor Pool,26,4,2019-07-08
7461,High Park Amphitheatre,43.645653,-79.464366,High Park Amphitheatre,23,4,2019-07-06
7462,Richmond St E / Yonge St,43.651838,-79.378743,Richmond St E / Yonge St,17,13,2019-07-07
7465,Russell Hill Rd / St Clair Ave W,43.685569,-79.408019,Russell Hill Rd / St Clair Ave W - SMART,19,12,2019-07-09
7466,Glendonwynne Ave / Bloor St W,43.65182,-79.47421,Glendonwynne Ave / Bloor St W - SMART,19,4,2019-07-11
7467,Lower Simcoe St / Bremner Blvd,43.64283,-79.38409,Lower Simcoe St / Bremner Blvd,15,10,2019-07-06
7468,Front St W / Simcoe St,43.6442,-79.38702,Front St / Simcoe St,19,10,2019-07-06
7469,Wellington St W / York St,43.646734,-79.38301,Wellington St W / York St,23,10,2019-07-07
7471,Lake Shore Blvd W / Louisa St,43.61868,-79.48674,Lake Shore Blvd W / Louisa St,15,3,2019-07-07
7473,Adelaide St W / Strachan Ave,43.643253094827294,-79.41230469904167,Adelaide St W / Strachan Ave,15,10,2019-07-07
7474,Clarence Square,43.64407,-79.3929,Clarence Square,23,10,2019-07-07
7475,Jarvis St / Richmond St E,43.652777,-79.372637,Jarvis St / Richmond St E,19,13,2019-07-08
7476,Symington Ave / Dupont St,43.665538,-79.451263,Symington Ave / Dupont St - SMART,15,9,2019-07-10
7477,Antler St / Campbell Ave - SMART,43.664182,-79.449066,Antler St / Campbell Ave - SMART,20,9,2019-07-09
7478,Ellis Ave / The Queensway,43.63855,-79.46693,Ellis Ave / The Queensway,19,4,2019-07-08
7479,Jane St / Bloor St W (Jane Subway Station),43.64976,-79.48477,Jane St / Bloor St W (Jane Subway Station),15,4,2019-07-09
7480,Neil McLellan Park,43.65143,-79.47779,Neil McLellan Park - SMART,15,4,2019-07-08
7483,Southwood Dr / Kingston Rd - SMART,43.678685,-79.297974,Southwood Dr / Kingston Rd - SMART,12,19,2019-07-10
7484,Briar Hill Ave / Yonge St - SMART,43.713524,-79.400162,Briar Hill Ave / Yonge St - SMART,16,8,2019-07-16
7485,Blythwood Rd / Yonge St - SMART,43.716652,-79.399993,Blythwood Rd / Yonge St - SMART,14,15,2019-07-16
7486,Gerrard St E / Main St,43.684261,-79.299332,Gerrard St E / Main St,22,19,2019-07-08
7487,Eastwood Rd / Woodbine Ave - SMART,43.676216,-79.309395,Eastwood Rd / Woodbine Ave,14,19,2019-07-09
7488,Summerhill Ave / Maclennan Ave,43.685924,-79.376304,Summerhill Ave / Maclennan Ave,11,11,2019-07-10
7489,Sumach St  / Queen St E,43.656638,-79.358749,Sumach St  / Queen St E,19,13,2019-07-11
7492,324 Cherry St,43.6482995,-79.3552533,324 Cherry St,19,10,2019-07-10
7493,Sackville St / Eastern Ave - SMART,43.653809,-79.3595,Sackville St / Eastern Ave - SMART,12,13,2019-07-10
7494,Davenport Rd / McAlpine St - SMART,43.673768,-79.391253,Davenport Rd / McAlpine St - SMART,12,11,2019-07-11
7496,Sunnyside Ave / The Queensway - SMART,43.6397,-79.44865,Sunnyside Ave / The Queensway - SMART,19,4,2019-07-12
7497,128 Sterling Rd - SMART,43.654004,-79.444792,128 Sterling Ave - SMART,20,9,2019-07-11
7501,Humberside Grounds - SMART,43.65917,-79.46997,Humberside Grounds - SMART,20,4,2019-07-11
7502,University Ave / College St (East),43.65995,-79.38964,University Ave / College St (East),14,11,2019-07-12
7503,Gerrard St E / Malvern Ave - SMART,43.685221,-79.294766,Gerrard St E / Malvern Ave - SMART,19,19,2019-07-15
7504,Gerrard St E / Victoria Park Ave - SMART,43.686962,-79.286864,Gerrard St E / Victoria Park Ave,16,19,2019-07-16
7505,Ontario St / Adelaide St E -SMART,43.6535052,-79.3667689,Ontario St / Adelaide St E -SMART,18,13,2019-07-14
7506,Berkeley St / Adelaide St E - SMART,43.653359,-79.365023,Berkeley St / Adelaide St E - SMART,12,13,2019-07-22
7508,Berkeley St / Dundas St E - SMART,43.658816,-79.367318,Berkeley St / Dundas St E - SMART,19,13,2019-07-13
7514,Humber Bay Shores Park / Marine Parade Dr,43.626265,-79.476723,Humber Bay Shores Park / Marine Parade Dr,31,3,2020-06-10
7515,Amos Waites Park,43.613606,-79.4883535,Amos Waites Park,27,3,2020-06-10
7516,Superior Ave / Lake Shore Blvd W,43.6146692,-79.4873148,Superior Ave / Lake Shore Blvd W,17,3,2020-06-10
7517,Ripley Ave / Ormskirk Ave,43.6390437,-79.4760109,Ripley Ave / Ormskirk Ave,22,4,2020-06-10
7518,Lake Shore Blvd W / Colborne Lodge Dr,43.63771,-79.458173,Lake Shore Blvd W / Colborne Lodge Dr,27,4,2020-06-10
7519,406 Oakwood Ave,43.68827060022711,-79.43937767081853,"406 Oakwood Ave, York, ON M6E 2W3",19,12,2020-06-10
7520,St Clarens Ave / Shirley St,43.6486599,-79.4376413,St Clarens Ave / Shirley Ave,15,9,2020-06-10
7521,Emerson Ave / Bloor St W,43.659055,-79.440764,Emerson Ave / Bloor St W,23,9,2020-06-18
7522,Wallace Ave / Pauline Ave,43.6632257,-79.4397052,Wallace Ave / Pauline Ave,17,9,2020-07-03
7523,Lynn Williams St / East Liberty St - SMART,43.638925,-79.4168659,Lynn Williams St / East Liberty St,15,10,2020-06-12
7524,Lisgar Park,43.6423847,-79.4240277,Lisgar Park,23,9,2020-06-11
7526,Bartlett Parkette,43.6702236,-79.4360232,Bartlett Parkette,23,9,2020-06-11
7527,Joseph J Piccininni Community Centre,43.675648,-79.4527619,Joseph J Piccininni Community Centre,19,9,2020-06-11
7528,Spadina Rd / Austin Terrace,43.67883,-79.408723,Spadina Rd / Austin Terrace,17,12,2020-06-11
7529,Symington Ave / Davenport Rd,43.6704403,-79.45328549999999,Symington Ave / Davenport Rd,13,9,2020-06-19
7530,Sherbourne St N / Elm Ave,43.6752732,-79.3778458,Sherbourne St N / Elm Ave,22,11,2020-06-11
7531,541 Huron St - SMART,43.670206,-79.402643,541 Huron St,19,11,2020-06-13
7533,Housey St / Dan Leckie Way,43.63811,-79.397877,Housey St / Dan Leckie Way,27,10,2020-06-18
7534,Walnut Ave / Queen St W,43.645469,-79.411084,Walnut Ave / Queen St W,16,10,2020-06-12
7536,Palmerston Ave / Dundas St W,43.651603,-79.408346,Palmerston Ave / Dundas St W,23,10,2020-06-12
7537,Euclid Ave / Herrick St - SMART,43.661559,-79.413845,Euclid Ave / Herrick St,16,11,2020-06-13
7538,Vaughan Rd /Wychwood Ave,43.6882821,-79.4253856,Vaughan Rd /Wychwood Ave,19,12,2020-06-13
7539,Davisville Ave / Pailton Cres,43.69933,-79.39199,Davisville Ave / Pailton Cres,19,12,2020-06-19
7540,Alvin Ave / St Clair Ave E,43.68871,-79.39264,Alvin Ave / St Clair Ave E,19,12,2020-06-20
7541,Bellwoods Ave / Treford Pl - SMART,43.65246,-79.413528,Bellwoods Ave / Treford Pl,20,11,2020-06-18
7542,Queen St W / John St,43.650077,-79.391291,Queen St W / John St,23,10,2020-06-13
7543,Nassau St / Bellevue Ave,43.65484215542248,-79.40351232494366,Nassau St / Bellvue Ave,15,11,2020-06-13
7545,Baldwin St / Henry St,43.6560758,-79.393259,Baldwin St / Henry St,15,11,2020-06-13
7546,Ross St / Cecil St - SMART,43.6568254,-79.3966159,Ross St / Cecil St,18,11,2020-06-14
7547,Orde St / McCaul St,43.6580442,-79.3927404,Orde St / McCaul St,15,11,2020-06-13
7548,St Joseph St / Bay St - SMART,43.6658804,-79.38761010000002,St Joseph St / Bay St,0,13,2020-06-13
7549,439 Sherbourne St,43.666051,-79.374161,439 Sherbourne St,47,13,2020-06-19
7551,The Esplanade / Hahn Pl,43.649709,-79.364184,The Esplanade / Hahn Pl,19,10,2020-06-19
7552,Lake Shore Blvd W / Thirty Ninth Street,43.5927419,-79.54033009999999,Lake Shore Blvd W / Thirty Ninth Street,19,3,2020-06-15
7553,Lake Shore Blvd W / Twenty Fourth St,43.597082,-79.522768,Lake Shore Blvd W / Twenty Fourth St,19,3,2020-06-15
7554,Humber College,43.5961692,-79.5160575,Humber College,27,3,2020-06-15
7555,Royal York Rd / Mimico Ave,43.612063,-79.496573,Royal York Rd / Mimico Ave,20,3,2020-06-15
7556,Windsor St / Newcastle St,43.6171635,-79.4971065,Windsor St / Newcastle St,31,3,2020-06-16
7557,The Queensway / High St,43.630874,-79.482407,The Queensway / High St,23,3,2020-06-18
7558,Berry Rd / Bell Manor Dr,43.63732,-79.489083,Berry Rd / Bell Manor Dr,19,3,2020-06-15
7559,Swansea Community Centre,43.6438036,-79.4770327,Swansea Community Centre,15,4,2020-06-18
7561,Annette St / Jane St,43.658574,-79.487246,Annette St / Jane St,15,4,2020-06-16
7562,Priscilla  Ave / Dundas St W,43.664665,-79.489385,Priscilla  Ave / Dundas St W,23,4,2020-06-16
7563,St Clair Ave W / Castleton Ave,43.668496,-79.485426,St Clair Ave W / Castleton Ave,19,5,2020-06-16
7564,Durie St / Dundas St W,43.665523,-79.484892,Durie St / Dundas St W,23,4,2020-06-17
7565,St Clair Ave W / Gunns Rd,43.672079,-79.470171,St Clair Ave W / Gunns Rd,23,5,2020-06-16
7566,Weston Rd / St Clair Ave W - SMART,43.673019,-79.467994,Weston Rd / St Clair Ave W,19,5,2020-06-17
7567,Weston Lions Park,43.698841,-79.519472,Weston Lions Park,27,5,2020-06-16
7568,Jameson Ave / Queen St W,43.63985,-79.43703,Jameson Ave / Queen St W,27,4,2020-06-17
7569,Toronto Inukshuk Park,43.6323994,-79.40978179999999,Toronto Inukshuk Park,47,10,2020-06-17
7570,Carlaw Ave / Dundas St E,43.665076,-79.341509,Carlaw Ave / Dundas St E,17,14,2020-06-17
7571,Highfield Rd / Gerrard St E,43.671771,-79.324961,Highfield Rd / Gerrard St E,19,14,2020-06-17
7572,Cosburn Ave / Durant Ave,43.6935477,-79.3301658,Cosburn Ave / Durant Ave,15,14,2020-06-17
7575,Bayview Ave / Lawren Harris Square,43.6548521,-79.35397680000001,207 Eastern Avenue,15,13,2020-06-18
7576,Front St E / Bayview Avenue,43.6535,-79.354068,Front St E / Bayview Avenue,22,13,2020-06-19
7577,Oak St / Sumach St,43.6617908,-79.361515,Oak St / Sumach St,27,13,2020-06-19
7579,Glebe Rd W / Yonge St,43.7005976,-79.397345,Glebe Rd / Yonge St,19,12,2020-06-20
7580,Hillsdale Ave W / Yonge St,43.7029672,-79.3979073,Hillsdale Ave W / Yonge St,15,12,2020-06-20
7581,High Park Ave / Dundas St W,43.6653032,-79.4701178,345 High Park Ave,15,4,2020-06-20
7582,Alameda Ave / Vaughan Rd - SMART,43.690903,-79.4375028,Amaleda Ave / Vaughan Rd,16,12,2020-06-21
7583,Eglinton Ave W / Scarlett Rd,43.6834703,-79.5108942,Eglinton Ave W / Scarlett Rd,22,2,2020-06-22
7584,The Pond Rd / Sentinel Rd,43.7696262,-79.5025943,The Pond Rd / Sentinel Rd,27,7,2020-06-22
7585,Sentinel Rd / Finch Hydro Corridor,43.7641485,-79.5012809,Sentinel Rd / Finch Hydro Corridor,27,7,2020-06-22
7586,Finch West Subway Station,43.76521,-79.491281,Finch West Subway Station,23,6,2020-06-22
7587,Dufferin St / Finch Hydro Recreational Trail,43.7724019,-79.4675395,Dufferin St / Finch Hydro Recreational Trail,19,6,2020-06-23
7588,G Ross Lord Park,43.7781116,-79.467963,G Ross Lord Park,19,6,2020-06-22
7589,Torresdale Ave / Antibes Dr,43.77953,-79.45233,Torresdale Ave / Antibes Dr,15,6,2020-07-10
7590,Esther Shiner Stadium,43.7774374,-79.4447096,Ester Shiner Stadium,23,6,2020-07-11
7591,Elwood Blvd / Avenue Rd,43.707049,-79.40966,Elwood Blvd / Avenue Rd,23,8,2020-06-23
7593,Roehampton St / Bayview Ave,43.711751,-79.378615,Roehampton St / Bayview Ave,27,15,2020-06-23
7594,Fleming Cres / Bayview Ave,43.707045,-79.375437,Fleming Cres / Bayview Ave,15,15,2020-06-24
7595,Moore Park,43.693256,-79.383238,Moore Park,14,11,2020-09-16
7596,Langford Ave / Danforth Ave - SMART,43.6800218,-79.3405681,840 Danforth Ave,16,14,2020-06-23
7597,Yonge St / Golfdale Rd,43.732016,-79.403637,Yonge St / Golfdale Rd,15,15,2020-06-23
7598,Teddington Park Ave,43.732975,-79.40401,Teddington Park Ave,15,15,2020-06-25
7599,Richmond St W / York St,43.650745,-79.383633,Richmond St W / York St,17,10,2020-06-25
7600,Ursula Franklin St / Huron St - SMART,43.660274,-79.398049,Ursula Franklin St / Huron St,20,11,2020-06-24
7601,Brick Works,43.683884,-79.36647,Brick Works,25,11,2020-06-24
7602,Woodbine Ave / O'Connor Dr,43.699281,-79.318802,Woodbine Ave / O'Connor Dr,19,19,2020-06-27
7603,O'Connor Dr / Curity Ave - Smart,43.707582,-79.311439,O'Connor Dr / Curity Ave,24,19,2020-06-25
7604,St Columba Pl / St Clair Ave E,43.70567,-79.310554,St Columba Pl / St Clair Ave E,18,19,2020-06-26
7605,Lumsden Ave / Eastdale Ave,43.69413548199171,-79.30058718775287,Lumsden Ave / Eastdale Ave,20,19,2020-06-25
7606,Dawes Rd / Taylor Creek Trl,43.696631,-79.297436,Dawes Rd / Taylor Creek Trl,19,19,2020-06-25
7607,Fairmount Park,43.6765897,-79.3163022,Fairmount Park,19,19,2020-06-24
7608,Wilket Creek Park,43.720645,-79.355474,Wilket Creek Park,27,15,2020-06-26
7609,Sunnybrook Park,43.720233,-79.362092,Sunnybrook Park,27,15,2020-06-25
7610,Kingston Rd / Beech Ave,43.680095,-79.291714,Kingston Rd / Beech Ave,15,19,2020-07-03
7611,Victoria Park Ave / Danforth Ave,43.691468,-79.288619,Victoria Park Ave / Danforth Ave,18,19,2020-07-04
7612,Livingston Rd / Guildwood Pkwy,43.747854,-79.199327,Livingston Rd / Guildwood Pkwy,19,24,2020-07-01
7613,Livingston Rd (Highland Creek Trail),43.7561681,-79.2026694,Livingston Rd (Highland Creek Trail),19,24,2020-07-02
7614,Morningside Park (Highland Creek Trail),43.779353,-79.193023,Morningside Park (Highland Creek Trail),23,24,2020-07-01
7615,Colonel Danforth Park,43.7777114,-79.1659711,Colonel Danforth Park,19,25,2020-07-01
7616,Waterfront Trail (Rouge Hill),43.778015,-79.131911,Waterfront Trail (Rouge Hill),19,25,2020-09-04
7617,Starspray Ave / Lawrence Ave E,43.788319,-79.123505,Starspray Ave / Lawrence Ave E,19,25,2020-07-01
7618,Vaughan Rd / Oakwood Ave,43.6926825,-79.441042,Vaughan Rd / Oakwood Ave,19,12,2020-06-27
7619,Braemar Ave / Eglinton Ave W,43.7041957,-79.4094472,Braemar Ave / Eglinton Ave W,14,12,2020-06-26
7620,Eglinton Ave E / Redpath Ave,43.7078691,-79.39248,Eglinton Ave W / Redpath Av,15,12,2020-06-26
7622,Marie Curtis Park,43.5880774,-79.5432067,Marie Curtis Park,23,3,2020-06-28
7623,Royal York Rd / Lake Shore Blvd W,43.6029904,-79.4926867,Royal York Rd / Lake Shore Blvd W,19,3,2020-06-28
7624,Guildwood GO Station (South),43.754978,-79.1971289,Guildwood GO Station (South),11,24,2020-06-28
7625,Yonge St / Lawrence Ave,43.7254665,-79.40115449999999,24 Lawrence Ave East,23,15,2020-07-04
7626,Rouge Hill GO Station,43.7805505,-79.1301203,Rouge Hill GO Station,25,25,2020-07-01
7627,Shaw St / Essex St - SMART,43.667076,-79.425116,Shaw St / Essex St - SMART,15,11,2020-08-26
7629,Lundy Ave / Etienne Brule Park,43.6625395,-79.5030161,Lundy Ave / Etienne Brule Park,15,4,2020-07-07
7630,Twelfth St / Thirteenth St,43.6002896,-79.5108692,Twelfth St / Thirteenth St,22,3,2020-07-03
7631,Florence Gell Park,43.6615467,-79.498398,Florence Gell Park,15,4,2020-07-03
7632,Chiltern Hill Rd / Eglinton Ave W,43.7004017,-79.4275305,Chiltern Hill Rd / Eglinton Ave W,17,12,2020-07-10
7633,Noble St / Queen St W,43.6424558,-79.4296346,1266 Queen St W,15,4,2020-08-11
7634,University Ave / Gerrard St W (WEST) - SMART,43.6578449,-79.3899265,600 University Ave,18,11,2020-08-21
7635,Runnymede Rd / Annette St,43.6596299,-79.4799176,Runnymede Rd / Annette St,15,4,2020-07-23
7636,Bloor St W / Riverside Dr,43.647663,-79.487583,2511 bloor st w,23,4,2020-08-05
7637,Judson St / Royal York Rd,43.6162721,-79.4990363,10 Judson St,19,3,2020-08-05
7639,135 Queens Wharf Rd - SMART,43.6399714,-79.39940399999999,135 Queens Warf,16,10,2020-08-11
7640,Spadina Rd / St.Clair Ave West,43.683979,-79.410657,333 St.Clair Ave West,15,12,2020-08-07
7641,Annette St / Dundas St W,43.6641174,-79.4588522,2659 Dundas St W,15,4,2020-08-11
7642,Yonge St / St Clair Ave,43.68850459999999,-79.3940052,1451 Yonge Street,19,12,2020-08-12
7643,Oriole Pkwy / Kilbarry Rd,43.6954486,-79.4026176,80 Oriole Parkway,19,12,2020-08-13
7644,East Lynn Ave / Danforth Ave,43.6850809,-79.3149901,108 East Lynn Avenue,15,19,2020-08-19
7645,University of Toronto Scarborough,43.7842419,-79.1849889,1295-1307 Military Trail,16,25,2020-08-28
7646,University Ave / Richmond St W,43.6503935,-79.3860211,225 University Avenue,35,10,2020-08-27
7647,Elm St/ University Ave (East Side),43.65637299999999,-79.38781039999999,117 Elm Street,17,11,2020-08-28
7648,909 Yonge St,43.67515255542865,-79.38849615969643,909 Yonge St,14,11,2020-08-31
7650,St Clair West Subway Station - Heath Entrance,43.686352,-79.415894,2 Heath Street West,22,12,2020-09-01
7654,Bloor St W / Pacific Ave,43.65412449999999,-79.4636388,3 Pacific Avenue,7,4,2020-09-17
7655,Danforth Ave / Dewhurst Blvd,43.680207,-79.339243,896 Danforth Avenue,15,14,2020-09-17
7656,Bloor St W / Brock Ave,43.6589882,-79.438715,Bloor St W / Brock Av,11,9,2020-09-18
7657,1 Market St - SMART,43.6469928,-79.3706665,1 Market St,19,10,2020-09-18
7658,Kings Mill Park,43.64920406876699,-79.49336334201408,2639 Bloor St W,27,3,2020-09-30
7659,Amroth Ave / Danforth Ave,43.6856128,-79.31168269999999,Amroth Ave / Danforth Ave,19,19,2020-10-08
7660,285 Victoria St,43.656633,-79.379625,26 Dundas Street East,19,13,2020-10-13
7662,Beaty Ave / Queen St W,43.6393107,-79.4408141,85 Beaty Avenue,19,4,2020-11-03
7663,Kilgour Rd / Rumsey Rd,43.718039,-79.371914,98 Glenvale Boulevard,17,15,2020-12-04
